confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
0,0.00,,,,10-19,2020-01-20,2020-01-20
0,0.00,,,,10-19,2020-01-21,2020-01-21
0,0.00,,,,10-19,2020-01-22,2020-01-22
0,0.00,,,,10-19,2020-01-23,2020-01-23
0,0.00,,,,10-19,2020-01-24,2020-01-24
0,0.00,,,,10-19,2020-01-25,2020-01-25
0,0.00,,,,10-19,2020-01-26,2020-01-26
0,0.00,,,,10-19,2020-01-27,2020-01-27
0,0.00,,,,10-19,2020-01-28,2020-01-28
0,0.00,,,,10-19,2020-01-29,2020-01-29
0,0.00,,,,10-19,2020-01-30,2020-01-30
0,0.00,,,,10-19,2020-01-31,2020-01-31
0,0.00,,,,10-19,2020-02-01,2020-02-01
0,0.00,,,,10-19,2020-02-02,2020-02-02
0,0.00,,,,10-19,2020-02-03,2020-02-03
0,0.00,,,,10-19,2020-02-04,2020-02-04
0,0.00,,,,10-19,2020-02-05,2020-02-05
0,0.00,,,,10-19,2020-02-06,2020-02-06
0,0.00,,,,10-19,2020-02-07,2020-02-07
0,0.00,,,,10-19,2020-02-08,2020-02-08
0,0.00,,,,10-19,2020-02-09,2020-02-09
0,0.00,,,,10-19,2020-02-10,2020-02-10
0,0.00,,,,10-19,2020-02-11,2020-02-11
0,0.00,,,,10-19,2020-02-12,2020-02-12
0,0.00,,,,10-19,2020-02-13,2020-02-13
0,0.00,,,,10-19,2020-02-14,2020-02-14
0,0.00,,,,10-19,2020-02-15,2020-02-15
0,0.00,,,,10-19,2020-02-16,2020-02-16
0,0.00,,,,10-19,2020-02-17,2020-02-17
1,3.13,,,,10-19,2020-02-18,2020-02-18
1,1.52,,,,10-19,2020-02-19,2020-02-19
2,2.44,0.00,0,0.00,10-19,2020-02-20,2020-02-20
3,1.92,0.00,0,0.00,10-19,2020-02-21,2020-02-21
8,2.31,0.00,0,0.00,10-19,2020-02-22,2020-02-22
12,2.16,0.00,0,0.00,10-19,2020-02-23,2020-02-23
18,2.36,0.00,0,0.00,10-19,2020-02-24,2020-02-24
24,2.69,0.00,0,0.00,10-19,2020-02-25,2020-02-25
31,2.71,0.00,0,0.00,10-19,2020-02-26,2020-02-26
51,3.20,0.00,0,0.00,10-19,2020-02-27,2020-02-27
75,3.71,0.00,0,0.00,10-19,2020-02-28,2020-02-28
99,3.38,0.00,0,0.00,10-19,2020-02-29,2020-02-29
141,4.00,0.00,0,0.00,10-19,2020-03-01,2020-03-01
170,4.04,0.00,0,0.00,10-19,2020-03-02,2020-03-02
207,4.30,0.00,0,0.00,10-19,2020-03-03,2020-03-03
236,4.43,0.00,0,0.00,10-19,2020-03-04,2020-03-04
261,4.53,0.00,0,0.00,10-19,2020-03-05,2020-03-05
296,4.71,0.00,0,0.00,10-19,2020-03-06,2020-03-06
330,4.88,0.00,0,0.00,10-19,2020-03-07,2020-03-07
363,5.09,0.00,0,0.00,10-19,2020-03-08,2020-03-08
381,5.16,0.00,0,0.00,10-19,2020-03-09,2020-03-09
393,5.23,0.00,0,0.00,10-19,2020-03-10,2020-03-10
405,5.22,0.00,0,0.00,10-19,2020-03-11,2020-03-11
412,5.24,0.00,0,0.00,10-19,2020-03-12,2020-03-12
421,5.28,0.00,0,0.00,10-19,2020-03-13,2020-03-13
424,5.24,0.00,0,0.00,10-19,2020-03-14,2020-03-14
427,5.23,0.00,0,0.00,10-19,2020-03-15,2020-03-15
432,5.25,0.00,0,0.00,10-19,2020-03-16,2020-03-16
436,5.24,0.00,0,0.00,10-19,2020-03-17,2020-03-17
438,5.21,0.00,0,0.00,10-19,2020-03-18,2020-03-18
443,5.17,0.00,0,0.00,10-19,2020-03-19,2020-03-19
451,5.21,0.00,0,0.00,10-19,2020-03-20,2020-03-20
457,5.19,0.00,0,0.00,10-19,2020-03-21,2020-03-21
460,5.17,0.00,0,0.00,10-19,2020-03-22,2020-03-22
460,5.13,0.00,0,0.00,10-19,2020-03-23,2020-03-23
467,5.17,0.00,0,0.00,10-19,2020-03-24,2020-03-24
474,5.19,0.00,0,0.00,10-19,2020-03-25,2020-03-25
487,5.27,0.00,0,0.00,10-19,2020-03-26,2020-03-26
495,5.30,0.00,0,0.00,10-19,2020-03-27,2020-03-27
500,5.28,0.00,0,0.00,10-19,2020-03-28,2020-03-28
507,5.29,0.00,0,0.00,10-19,2020-03-29,2020-03-29
512,5.30,0.00,0,0.00,10-19,2020-03-30,2020-03-30
515,5.26,0.00,0,0.00,10-19,2020-03-31,2020-03-31
519,5.25,0.00,0,0.00,10-19,2020-04-01,2020-04-01
522,5.23,0.00,0,0.00,10-19,2020-04-02,2020-04-02
528,5.25,0.00,0,0.00,10-19,2020-04-03,2020-04-03
530,5.22,0.00,0,0.00,10-19,2020-04-04,2020-04-04
535,5.23,0.00,0,0.00,10-19,2020-04-05,2020-04-05
542,5.27,0.00,0,0.00,10-19,2020-04-06,2020-04-06
544,5.27,0.00,0,0.00,10-19,2020-04-07,2020-04-07
548,5.28,0.00,0,0.00,10-19,2020-04-08,2020-04-08
552,5.30,0.00,0,0.00,10-19,2020-04-09,2020-04-09
553,5.29,0.00,0,0.00,10-19,2020-04-10,2020-04-10
558,5.32,0.00,0,0.00,10-19,2020-04-11,2020-04-11
561,5.34,0.00,0,0.00,10-19,2020-04-12,2020-04-12
562,5.33,0.00,0,0.00,10-19,2020-04-13,2020-04-13
565,5.35,0.00,0,0.00,10-19,2020-04-14,2020-04-14
569,5.37,0.00,0,0.00,10-19,2020-04-15,2020-04-15
572,5.39,0.00,0,0.00,10-19,2020-04-16,2020-04-16
576,5.42,0.00,0,0.00,10-19,2020-04-17,2020-04-17
576,5.41,0.00,0,0.00,10-19,2020-04-18,2020-04-18
578,5.42,0.00,0,0.00,10-19,2020-04-19,2020-04-19
581,5.44,0.00,0,0.00,10-19,2020-04-20,2020-04-20
583,5.46,0.00,0,0.00,10-19,2020-04-21,2020-04-21
584,5.46,0.00,0,0.00,10-19,2020-04-22,2020-04-22
585,5.47,0.00,0,0.00,10-19,2020-04-23,2020-04-23
586,5.47,0.00,0,0.00,10-19,2020-04-24,2020-04-24
587,5.48,0.00,0,0.00,10-19,2020-04-25,2020-04-25
587,5.47,0.00,0,0.00,10-19,2020-04-26,2020-04-26
589,5.49,0.00,0,0.00,10-19,2020-04-27,2020-04-27
591,5.50,0.00,0,0.00,10-19,2020-04-28,2020-04-28
591,5.49,0.00,0,0.00,10-19,2020-04-29,2020-04-29
591,5.49,0.00,0,0.00,10-19,2020-04-30,2020-04-30
591,5.49,0.00,0,0.00,10-19,2020-05-01,2020-05-01
591,5.48,0.00,0,0.00,10-19,2020-05-02,2020-05-02
592,5.49,0.00,0,0.00,10-19,2020-05-03,2020-05-03
592,5.48,0.00,0,0.00,10-19,2020-05-04,2020-05-04
592,5.48,0.00,0,0.00,10-19,2020-05-05,2020-05-05
592,5.48,0.00,0,0.00,10-19,2020-05-06,2020-05-06
593,5.49,0.00,0,0.00,10-19,2020-05-07,2020-05-07
593,5.48,0.00,0,0.00,10-19,2020-05-08,2020-05-08
595,5.49,0.00,0,0.00,10-19,2020-05-09,2020-05-09
598,5.50,0.00,0,0.00,10-19,2020-05-10,2020-05-10
599,5.49,0.00,0,0.00,10-19,2020-05-11,2020-05-11
603,5.51,0.00,0,0.00,10-19,2020-05-12,2020-05-12
604,5.51,0.00,0,0.00,10-19,2020-05-13,2020-05-13
615,5.60,0.00,0,0.00,10-19,2020-05-14,2020-05-14
618,5.61,0.00,0,0.00,10-19,2020-05-15,2020-05-15
620,5.62,0.00,0,0.00,10-19,2020-05-16,2020-05-16
621,5.62,0.00,0,0.00,10-19,2020-05-17,2020-05-17
622,5.62,0.00,0,0.00,10-19,2020-05-18,2020-05-18
622,5.61,0.00,0,0.00,10-19,2020-05-19,2020-05-19
629,5.66,0.00,0,0.00,10-19,2020-05-20,2020-05-20
633,5.69,0.00,0,0.00,10-19,2020-05-21,2020-05-21
635,5.70,0.00,0,0.00,10-19,2020-05-22,2020-05-22
636,5.70,0.00,0,0.00,10-19,2020-05-23,2020-05-23
638,5.70,0.00,0,0.00,10-19,2020-05-24,2020-05-24
639,5.70,0.00,0,0.00,10-19,2020-05-25,2020-05-25
640,5.70,0.00,0,0.00,10-19,2020-05-26,2020-05-26
642,5.70,0.00,0,0.00,10-19,2020-05-27,2020-05-27
646,5.69,0.00,0,0.00,10-19,2020-05-28,2020-05-28
652,5.72,0.00,0,0.00,10-19,2020-05-29,2020-05-29
657,5.74,0.00,0,0.00,10-19,2020-05-30,2020-05-30
657,5.73,0.00,0,0.00,10-19,2020-05-31,2020-05-31
659,5.73,0.00,0,0.00,10-19,2020-06-01,2020-06-01
661,5.73,0.00,0,0.00,10-19,2020-06-02,2020-06-02
663,5.72,0.00,0,0.00,10-19,2020-06-03,2020-06-03
664,5.71,0.00,0,0.00,10-19,2020-06-04,2020-06-04
665,5.70,0.00,0,0.00,10-19,2020-06-05,2020-06-05
666,5.68,0.00,0,0.00,10-19,2020-06-06,2020-06-06
672,5.71,0.00,0,0.00,10-19,2020-06-07,2020-06-07
673,5.70,0.00,0,0.00,10-19,2020-06-08,2020-06-08
673,5.68,0.00,0,0.00,10-19,2020-06-09,2020-06-09
675,5.67,0.00,0,0.00,10-19,2020-06-10,2020-06-10
678,5.68,0.00,0,0.00,10-19,2020-06-11,2020-06-11
681,5.67,0.00,0,0.00,10-19,2020-06-12,2020-06-12
683,5.67,0.00,0,0.00,10-19,2020-06-13,2020-06-13
683,5.65,0.00,0,0.00,10-19,2020-06-14,2020-06-14
683,5.63,0.00,0,0.00,10-19,2020-06-15,2020-06-15
684,5.63,0.00,0,0.00,10-19,2020-06-16,2020-06-16
685,5.62,0.00,0,0.00,10-19,2020-06-17,2020-06-17
686,5.60,0.00,0,0.00,10-19,2020-06-18,2020-06-18
688,5.59,0.00,0,0.00,10-19,2020-06-19,2020-06-19
692,5.59,0.00,0,0.00,10-19,2020-06-20,2020-06-20
693,5.58,0.00,0,0.00,10-19,2020-06-21,2020-06-21
694,5.58,0.00,0,0.00,10-19,2020-06-22,2020-06-22
694,5.56,0.00,0,0.00,10-19,2020-06-23,2020-06-23
695,5.54,0.00,0,0.00,10-19,2020-06-24,2020-06-24
697,5.55,0.00,0,0.00,10-19,2020-06-25,2020-06-25
698,5.54,0.00,0,0.00,10-19,2020-06-26,2020-06-26
700,5.53,0.00,0,0.00,10-19,2020-06-27,2020-06-27
703,5.53,0.00,0,0.00,10-19,2020-06-28,2020-06-28
704,5.52,0.00,0,0.00,10-19,2020-06-29,2020-06-29
708,5.53,0.00,0,0.00,10-19,2020-06-30,2020-06-30
710,5.53,0.00,0,0.00,10-19,2020-07-01,2020-07-01
712,5.52,0.00,0,0.00,10-19,2020-07-02,2020-07-02
722,5.57,0.00,0,0.00,10-19,2020-07-03,2020-07-03
724,5.56,0.00,0,0.00,10-19,2020-07-04,2020-07-04
727,5.55,0.00,0,0.00,10-19,2020-07-05,2020-07-05
728,5.54,0.00,0,0.00,10-19,2020-07-06,2020-07-06
730,5.54,0.00,0,0.00,10-19,2020-07-07,2020-07-07
733,5.53,0.00,0,0.00,10-19,2020-07-08,2020-07-08
737,5.54,0.00,0,0.00,10-19,2020-07-09,2020-07-09
740,5.55,0.00,0,0.00,10-19,2020-07-10,2020-07-10
740,5.53,0.00,0,0.00,10-19,2020-07-11,2020-07-11
746,5.56,0.00,0,0.00,10-19,2020-07-12,2020-07-12
750,5.56,0.00,0,0.00,10-19,2020-07-13,2020-07-13
752,5.57,0.00,0,0.00,10-19,2020-07-14,2020-07-14
753,5.56,0.00,0,0.00,10-19,2020-07-15,2020-07-15
755,5.55,0.00,0,0.00,10-19,2020-07-16,2020-07-16
756,5.53,0.00,0,0.00,10-19,2020-07-17,2020-07-17
760,5.54,0.00,0,0.00,10-19,2020-07-18,2020-07-18
762,5.54,0.00,0,0.00,10-19,2020-07-19,2020-07-19
764,5.55,0.00,0,0.00,10-19,2020-07-20,2020-07-20
765,5.54,0.00,0,0.00,10-19,2020-07-21,2020-07-21
772,5.56,0.00,0,0.00,10-19,2020-07-22,2020-07-22
776,5.57,0.00,0,0.00,10-19,2020-07-23,2020-07-23
777,5.56,0.00,0,0.00,10-19,2020-07-24,2020-07-24
778,5.52,0.00,0,0.00,10-19,2020-07-25,2020-07-25
778,5.50,0.00,0,0.00,10-19,2020-07-26,2020-07-26
779,5.50,0.00,0,0.00,10-19,2020-07-27,2020-07-27
781,5.50,0.00,0,0.00,10-19,2020-07-28,2020-07-28
782,5.49,0.00,0,0.00,10-19,2020-07-29,2020-07-29
782,5.48,0.00,0,0.00,10-19,2020-07-30,2020-07-30
782,5.47,0.00,0,0.00,10-19,2020-07-31,2020-07-31
782,5.45,0.00,0,0.00,10-19,2020-08-01,2020-08-01
782,5.44,0.00,0,0.00,10-19,2020-08-02,2020-08-02
785,5.46,0.00,0,0.00,10-19,2020-08-03,2020-08-03
790,5.48,0.00,0,0.00,10-19,2020-08-04,2020-08-04
793,5.49,0.00,0,0.00,10-19,2020-08-05,2020-08-05
797,5.50,0.00,0,0.00,10-19,2020-08-06,2020-08-06
801,5.52,0.00,0,0.00,10-19,2020-08-07,2020-08-07
802,5.51,0.00,0,0.00,10-19,2020-08-08,2020-08-08
803,5.50,0.00,0,0.00,10-19,2020-08-09,2020-08-09
803,5.49,0.00,0,0.00,10-19,2020-08-10,2020-08-10
803,5.48,0.00,0,0.00,10-19,2020-08-11,2020-08-11
810,5.50,0.00,0,0.00,10-19,2020-08-12,2020-08-12
816,5.52,0.00,0,0.00,10-19,2020-08-13,2020-08-13
826,5.55,0.00,0,0.00,10-19,2020-08-14,2020-08-14
836,5.56,0.00,0,0.00,10-19,2020-08-15,2020-08-15
859,5.61,0.00,0,0.00,10-19,2020-08-16,2020-08-16
872,5.62,0.00,0,0.00,10-19,2020-08-17,2020-08-17
890,5.65,0.00,0,0.00,10-19,2020-08-18,2020-08-18
907,5.65,0.00,0,0.00,10-19,2020-08-19,2020-08-19
942,5.76,0.00,0,0.00,10-19,2020-08-20,2020-08-20
961,5.76,0.00,0,0.00,10-19,2020-08-21,2020-08-21
980,5.76,0.00,0,0.00,10-19,2020-08-22,2020-08-22
1015,5.83,0.00,0,0.00,10-19,2020-08-23,2020-08-23
1028,5.82,0.00,0,0.00,10-19,2020-08-24,2020-08-24
1046,5.83,0.00,0,0.00,10-19,2020-08-25,2020-08-25
1059,5.80,0.00,0,0.00,10-19,2020-08-26,2020-08-26
1086,5.81,0.00,0,0.00,10-19,2020-08-27,2020-08-27
1104,5.79,0.00,0,0.00,10-19,2020-08-28,2020-08-28
