confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
0,0.00,,,,남성,2020-01-20,2020-01-20
0,0.00,,,,남성,2020-01-21,2020-01-21
0,0.00,,,,남성,2020-01-22,2020-01-22
0,0.00,,,,남성,2020-01-23,2020-01-23
1,50.00,,,,남성,2020-01-24,2020-01-24
1,50.00,,,,남성,2020-01-25,2020-01-25
2,66.67,,,,남성,2020-01-26,2020-01-26
3,75.00,,,,남성,2020-01-27,2020-01-27
3,75.00,,,,남성,2020-01-28,2020-01-28
3,75.00,,,,남성,2020-01-29,2020-01-29
6,85.71,,,,남성,2020-01-30,2020-01-30
7,63.64,,,,남성,2020-01-31,2020-01-31
8,66.67,,,,남성,2020-02-01,2020-02-01
10,66.67,,,,남성,2020-02-02,2020-02-02
10,66.67,,,,남성,2020-02-03,2020-02-03
10,62.50,,,,남성,2020-02-04,2020-02-04
12,57.14,,,,남성,2020-02-05,2020-02-05
14,58.33,,,,남성,2020-02-06,2020-02-06
14,58.33,,,,남성,2020-02-07,2020-02-07
14,58.33,,,,남성,2020-02-08,2020-02-08
15,55.56,,,,남성,2020-02-09,2020-02-09
15,53.57,,,,남성,2020-02-10,2020-02-10
15,53.57,,,,남성,2020-02-11,2020-02-11
15,53.57,,,,남성,2020-02-12,2020-02-12
15,53.57,,,,남성,2020-02-13,2020-02-13
15,53.57,,,,남성,2020-02-14,2020-02-14
15,53.57,,,,남성,2020-02-15,2020-02-15
16,53.33,,,,남성,2020-02-16,2020-02-16
16,53.33,,,,남성,2020-02-17,2020-02-17
16,50.00,,,,남성,2020-02-18,2020-02-18
29,43.94,,,,남성,2020-02-19,2020-02-19
34,41.46,2.94,1,100.00,남성,2020-02-20,2020-02-20
68,43.59,1.47,1,100.00,남성,2020-02-21,2020-02-21
163,47.11,1.23,2,66.67,남성,2020-02-22,2020-02-22
232,41.73,0.86,2,66.67,남성,2020-02-23,2020-02-23
301,39.45,1.66,5,71.43,남성,2020-02-24,2020-02-24
344,38.52,1.74,6,75.00,남성,2020-02-25,2020-02-25
438,38.22,1.83,8,72.73,남성,2020-02-26,2020-02-26
614,38.50,1.47,9,75.00,남성,2020-02-27,2020-02-27
770,38.08,1.30,10,76.92,남성,2020-02-28,2020-02-28
1094,37.33,0.91,10,62.50,남성,2020-02-29,2020-02-29
1330,37.72,0.83,11,64.71,남성,2020-03-01,2020-03-01
1592,37.80,0.88,14,60.87,남성,2020-03-02,2020-03-02
1811,37.64,0.88,16,57.14,남성,2020-03-03,2020-03-03
1997,37.48,1.00,20,62.50,남성,2020-03-04,2020-03-04
2150,37.29,0.98,21,60.00,남성,2020-03-05,2020-03-05
2347,37.35,1.11,26,61.90,남성,2020-03-06,2020-03-06
2523,37.28,1.07,27,61.36,남성,2020-03-07,2020-03-07
2695,37.78,1.11,30,60.00,남성,2020-03-08,2020-03-08
2798,37.90,1.11,31,60.78,남성,2020-03-09,2020-03-09
2851,37.95,1.16,33,61.11,남성,2020-03-10,2020-03-10
2946,37.99,1.19,35,58.33,남성,2020-03-11,2020-03-11
2993,38.04,1.27,38,57.58,남성,2020-03-12,2020-03-12
3043,38.14,1.28,39,58.21,남성,2020-03-13,2020-03-13
3100,38.34,1.32,41,56.94,남성,2020-03-14,2020-03-14
3135,38.41,1.31,41,54.67,남성,2020-03-15,2020-03-15
3168,38.47,1.29,41,54.67,남성,2020-03-16,2020-03-16
3199,38.45,1.38,44,54.32,남성,2020-03-17,2020-03-17
3239,38.50,1.39,45,53.57,남성,2020-03-18,2020-03-18
3296,38.48,1.49,49,53.85,남성,2020-03-19,2020-03-19
3329,38.48,1.53,51,54.26,남성,2020-03-20,2020-03-20
3386,38.48,1.59,54,52.94,남성,2020-03-21,2020-03-21
3429,38.54,1.60,55,52.88,남성,2020-03-22,2020-03-22
3456,38.57,1.68,58,52.25,남성,2020-03-23,2020-03-23
3496,38.69,1.72,60,50.00,남성,2020-03-24,2020-03-24
3549,38.84,1.80,64,50.79,남성,2020-03-25,2020-03-25
3597,38.92,1.89,68,51.91,남성,2020-03-26,2020-03-26
3637,38.97,2.06,75,53.96,남성,2020-03-27,2020-03-27
3735,39.41,2.06,77,53.47,남성,2020-03-28,2020-03-28
3798,39.63,2.05,78,51.32,남성,2020-03-29,2020-03-29
3833,39.67,2.09,80,50.63,남성,2020-03-30,2020-03-30
3904,39.89,2.10,82,50.62,남성,2020-03-31,2020-03-31
3945,39.90,2.13,84,50.91,남성,2020-04-01,2020-04-01
3979,39.89,2.19,87,51.48,남성,2020-04-02,2020-04-02
4013,39.88,2.29,92,52.87,남성,2020-04-03,2020-04-03
4052,39.90,2.32,94,53.11,남성,2020-04-04,2020-04-04
4098,40.03,2.37,97,53.01,남성,2020-04-05,2020-04-05
4119,40.05,2.38,98,52.69,남성,2020-04-06,2020-04-06
4137,40.04,2.44,101,52.60,남성,2020-04-07,2020-04-07
4162,40.08,2.55,106,53.00,남성,2020-04-08,2020-04-08
4184,40.14,2.56,107,52.45,남성,2020-04-09,2020-04-09
4199,40.18,2.60,109,52.40,남성,2020-04-10,2020-04-10
4214,40.21,2.63,111,52.61,남성,2020-04-11,2020-04-11
4228,40.22,2.67,113,52.80,남성,2020-04-12,2020-04-12
4242,40.26,2.71,115,53.00,남성,2020-04-13,2020-04-13
4255,40.28,2.73,116,52.25,남성,2020-04-14,2020-04-14
4265,40.27,2.77,118,52.44,남성,2020-04-15,2020-04-15
4271,40.24,2.86,122,53.28,남성,2020-04-16,2020-04-16
4285,40.29,2.85,122,53.04,남성,2020-04-17,2020-04-17
4292,40.29,2.89,124,53.45,남성,2020-04-18,2020-04-18
4296,40.30,2.89,124,52.99,남성,2020-04-19,2020-04-19
4301,40.29,2.91,125,52.97,남성,2020-04-20,2020-04-20
4307,40.32,2.90,125,52.74,남성,2020-04-21,2020-04-21
4313,40.33,2.92,126,52.94,남성,2020-04-22,2020-04-22
4317,40.34,2.94,127,52.92,남성,2020-04-23,2020-04-23
4322,40.36,2.94,127,52.92,남성,2020-04-24,2020-04-24
4326,40.36,2.94,127,52.92,남성,2020-04-25,2020-04-25
4332,40.38,2.93,127,52.48,남성,2020-04-26,2020-04-26
4336,40.38,2.93,127,52.26,남성,2020-04-27,2020-04-27
4343,40.39,2.95,128,52.46,남성,2020-04-28,2020-04-28
4347,40.40,2.97,129,52.44,남성,2020-04-29,2020-04-29
4351,40.42,2.99,130,52.63,남성,2020-04-30,2020-04-30
4355,40.42,2.99,130,52.42,남성,2020-05-01,2020-05-01
4361,40.45,2.98,130,52.00,남성,2020-05-02,2020-05-02
4368,40.47,2.98,130,52.00,남성,2020-05-03,2020-05-03
4374,40.50,2.99,131,51.98,남성,2020-05-04,2020-05-04
4376,40.50,2.99,131,51.57,남성,2020-05-05,2020-05-05
4378,40.51,3.02,132,51.76,남성,2020-05-06,2020-05-06
4381,40.53,3.04,133,51.95,남성,2020-05-07,2020-05-07
4388,40.55,3.03,133,51.95,남성,2020-05-08,2020-05-08
4405,40.64,3.02,133,51.95,남성,2020-05-09,2020-05-09
4429,40.73,3.00,133,51.95,남성,2020-05-10,2020-05-10
4460,40.88,2.98,133,51.95,남성,2020-05-11,2020-05-11
4480,40.97,2.97,133,51.55,남성,2020-05-12,2020-05-12
4498,41.03,2.98,134,51.74,남성,2020-05-13,2020-05-13
4515,41.08,2.99,135,51.92,남성,2020-05-14,2020-05-14
4532,41.13,2.98,135,51.92,남성,2020-05-15,2020-05-15
4543,41.16,2.99,136,51.91,남성,2020-05-16,2020-05-16
4548,41.16,2.99,136,51.91,남성,2020-05-17,2020-05-17
4559,41.20,3.01,137,52.09,남성,2020-05-18,2020-05-18
4569,41.24,3.00,137,52.09,남성,2020-05-19,2020-05-19
4592,41.33,2.98,137,52.09,남성,2020-05-20,2020-05-20
4601,41.37,3.00,138,52.27,남성,2020-05-21,2020-05-21
4616,41.43,2.99,138,52.27,남성,2020-05-22,2020-05-22
4628,41.45,3.03,140,52.63,남성,2020-05-23,2020-05-23
4643,41.49,3.02,140,52.63,남성,2020-05-24,2020-05-24
4651,41.50,3.03,141,52.81,남성,2020-05-25,2020-05-25
4664,41.55,3.04,142,52.79,남성,2020-05-26,2020-05-26
4680,41.54,3.03,142,52.79,남성,2020-05-27,2020-05-27
4728,41.68,3.00,142,52.79,남성,2020-05-28,2020-05-28
4759,41.74,2.98,142,52.79,남성,2020-05-29,2020-05-29
4780,41.78,2.97,142,52.79,남성,2020-05-30,2020-05-30
4795,41.81,2.98,143,52.96,남성,2020-05-31,2020-05-31
4807,41.79,2.97,143,52.77,남성,2020-06-01,2020-06-01
4830,41.85,2.98,144,52.94,남성,2020-06-02,2020-06-02
4853,41.87,2.99,145,53.11,남성,2020-06-03,2020-06-03
4872,41.90,2.98,145,53.11,남성,2020-06-04,2020-06-04
4893,41.94,2.96,145,53.11,남성,2020-06-05,2020-06-05
4920,41.98,2.95,145,53.11,남성,2020-06-06,2020-06-06
4950,42.03,2.93,145,53.11,남성,2020-06-07,2020-06-07
4962,42.00,2.92,145,53.11,남성,2020-06-08,2020-06-08
4980,42.02,2.93,146,53.28,남성,2020-06-09,2020-06-09
5002,42.03,2.94,147,53.26,남성,2020-06-10,2020-06-10
5030,42.11,2.92,147,53.26,남성,2020-06-11,2020-06-11
5061,42.17,2.90,147,53.07,남성,2020-06-12,2020-06-12
5080,42.16,2.89,147,53.07,남성,2020-06-13,2020-06-13
5096,42.17,2.88,147,53.07,남성,2020-06-14,2020-06-14
5116,42.21,2.87,147,53.07,남성,2020-06-15,2020-06-15
5138,42.27,2.88,148,53.24,남성,2020-06-16,2020-06-16
5156,42.27,2.89,149,53.41,남성,2020-06-17,2020-06-17
5181,42.27,2.90,150,53.57,남성,2020-06-18,2020-06-18
5206,42.30,2.88,150,53.57,남성,2020-06-19,2020-06-19
5245,42.39,2.86,150,53.57,남성,2020-06-20,2020-06-20
5270,42.43,2.85,150,53.57,남성,2020-06-21,2020-06-21
5279,42.44,2.84,150,53.57,남성,2020-06-22,2020-06-22
5314,42.57,2.82,150,53.38,남성,2020-06-23,2020-06-23
5345,42.64,2.81,150,53.38,남성,2020-06-24,2020-06-24
5361,42.67,2.82,151,53.55,남성,2020-06-25,2020-06-25
5384,42.72,2.80,151,53.55,남성,2020-06-26,2020-06-26
5412,42.77,2.79,151,53.55,남성,2020-06-27,2020-06-27
5450,42.86,2.77,151,53.55,남성,2020-06-28,2020-06-28
5470,42.88,2.76,151,53.55,남성,2020-06-29,2020-06-29
5495,42.93,2.75,151,53.55,남성,2020-06-30,2020-06-30
5524,42.99,2.73,151,53.55,남성,2020-07-01,2020-07-01
5555,43.05,2.72,151,53.55,남성,2020-07-02,2020-07-02
5586,43.09,2.70,151,53.55,남성,2020-07-03,2020-07-03
5624,43.17,2.68,151,53.36,남성,2020-07-04,2020-07-04
5655,43.20,2.67,151,53.36,남성,2020-07-05,2020-07-05
5681,43.24,2.66,151,53.17,남성,2020-07-06,2020-07-06
5703,43.27,2.67,152,53.33,남성,2020-07-07,2020-07-07
5738,43.33,2.65,152,53.33,남성,2020-07-08,2020-07-08
5766,43.38,2.65,153,53.31,남성,2020-07-09,2020-07-09
5802,43.50,2.64,153,53.13,남성,2020-07-10,2020-07-10
5824,43.55,2.63,153,53.13,남성,2020-07-11,2020-07-11
5856,43.65,2.61,153,52.94,남성,2020-07-12,2020-07-12
5895,43.73,2.60,153,52.94,남성,2020-07-13,2020-07-13
5911,43.75,2.59,153,52.94,남성,2020-07-14,2020-07-14
5944,43.86,2.57,153,52.94,남성,2020-07-15,2020-07-15
5991,44.01,2.57,154,52.92,남성,2020-07-16,2020-07-16
6026,44.08,2.56,154,52.56,남성,2020-07-17,2020-07-17
6049,44.12,2.56,155,52.72,남성,2020-07-18,2020-07-18
6070,44.16,2.55,155,52.54,남성,2020-07-19,2020-07-19
6089,44.22,2.56,156,52.70,남성,2020-07-20,2020-07-20
6114,44.25,2.55,156,52.70,남성,2020-07-21,2020-07-21
6153,44.33,2.55,157,52.86,남성,2020-07-22,2020-07-22
6191,44.42,2.54,157,52.86,남성,2020-07-23,2020-07-23
6214,44.45,2.54,158,53.02,남성,2020-07-24,2020-07-24
6311,44.78,2.50,158,53.02,남성,2020-07-25,2020-07-25
6360,44.95,2.48,158,53.02,남성,2020-07-26,2020-07-26
6373,44.96,2.48,158,52.84,남성,2020-07-27,2020-07-27
6395,45.03,2.49,159,53.00,남성,2020-07-28,2020-07-28
6427,45.10,2.47,159,53.00,남성,2020-07-29,2020-07-29
6440,45.13,2.47,159,53.00,남성,2020-07-30,2020-07-30
6464,45.19,2.48,160,53.16,남성,2020-07-31,2020-07-31
6487,45.25,2.47,160,53.16,남성,2020-08-01,2020-08-01
6508,45.30,2.46,160,53.16,남성,2020-08-02,2020-08-02
6523,45.33,2.45,160,53.16,남성,2020-08-03,2020-08-03
6546,45.39,2.44,160,53.16,남성,2020-08-04,2020-08-04
6569,45.44,2.44,160,52.98,남성,2020-08-05,2020-08-05
6603,45.54,2.42,160,52.98,남성,2020-08-06,2020-08-06
6615,45.56,2.42,160,52.81,남성,2020-08-07,2020-08-07
6638,45.58,2.43,161,52.96,남성,2020-08-08,2020-08-08
6655,45.59,2.43,162,53.11,남성,2020-08-09,2020-08-09
6669,45.60,2.43,162,53.11,남성,2020-08-10,2020-08-10
6689,45.63,2.42,162,53.11,남성,2020-08-11,2020-08-11
6723,45.69,2.41,162,53.11,남성,2020-08-12,2020-08-12
6754,45.73,2.40,162,53.11,남성,2020-08-13,2020-08-13
6805,45.75,2.38,162,53.11,남성,2020-08-14,2020-08-14
6875,45.71,2.36,162,53.11,남성,2020-08-15,2020-08-15
6977,45.55,2.32,162,53.11,남성,2020-08-16,2020-08-16
7052,45.45,2.30,162,53.11,남성,2020-08-17,2020-08-17
7142,45.31,2.28,163,53.27,남성,2020-08-18,2020-08-18
7250,45.15,2.25,163,53.27,남성,2020-08-19,2020-08-19
7384,45.17,2.21,163,53.09,남성,2020-08-20,2020-08-20
7532,45.18,2.16,163,52.75,남성,2020-08-21,2020-08-21
7677,45.15,2.12,163,52.75,남성,2020-08-22,2020-08-22
7834,45.03,2.08,163,52.75,남성,2020-08-23,2020-08-23
7952,45.02,2.05,163,52.75,남성,2020-08-24,2020-08-24
8089,45.08,2.03,164,52.90,남성,2020-08-25,2020-08-25
8234,45.08,2.00,165,52.88,남성,2020-08-26,2020-08-26
8441,45.13,1.95,165,52.72,남성,2020-08-27,2020-08-27
8616,45.17,1.94,167,52.85,남성,2020-08-28,2020-08-28
8757,45.14,1.94,170,52.96,남성,2020-08-29,2020-08-29
8911,45.24,1.93,172,53.25,남성,2020-08-30,2020-08-30
9025,45.25,1.91,172,53.09,남성,2020-08-31,2020-08-31
9139,45.29,1.88,172,53.09,남성,2020-09-01,2020-09-01
9272,45.34,1.87,173,53.07,남성,2020-09-02,2020-09-02
9359,45.34,1.86,174,52.89,남성,2020-09-03,2020-09-03
9453,45.36,1.85,175,52.87,남성,2020-09-04,2020-09-04
9535,45.39,1.85,176,52.85,남성,2020-09-05,2020-09-05
9614,45.40,1.83,176,52.69,남성,2020-09-06,2020-09-06
9680,45.46,1.84,178,52.98,남성,2020-09-07,2020-09-07
9753,45.51,1.86,181,53.08,남성,2020-09-08,2020-09-08
9829,45.53,1.85,182,52.91,남성,2020-09-09,2020-09-09
9905,45.56,1.85,183,52.89,남성,2020-09-10,2020-09-10
9982,45.54,1.85,185,52.86,남성,2020-09-11,2020-09-11
