confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date.1
0,0.0,,,,0-9,2020-01-20,2020-01-20
0,0.0,,,,0-9,2020-01-21,2020-01-21
0,0.0,,,,0-9,2020-01-22,2020-01-22
0,0.0,,,,0-9,2020-01-23,2020-01-23
0,0.0,,,,0-9,2020-01-24,2020-01-24
0,0.0,,,,0-9,2020-01-25,2020-01-25
0,0.0,,,,0-9,2020-01-26,2020-01-26
0,0.0,,,,0-9,2020-01-27,2020-01-27
0,0.0,,,,0-9,2020-01-28,2020-01-28
0,0.0,,,,0-9,2020-01-29,2020-01-29
0,0.0,,,,0-9,2020-01-30,2020-01-30
0,0.0,,,,0-9,2020-01-31,2020-01-31
0,0.0,,,,0-9,2020-02-01,2020-02-01
0,0.0,,,,0-9,2020-02-02,2020-02-02
0,0.0,,,,0-9,2020-02-03,2020-02-03
0,0.0,,,,0-9,2020-02-04,2020-02-04
0,0.0,,,,0-9,2020-02-05,2020-02-05
0,0.0,,,,0-9,2020-02-06,2020-02-06
0,0.0,,,,0-9,2020-02-07,2020-02-07
0,0.0,,,,0-9,2020-02-08,2020-02-08
0,0.0,,,,0-9,2020-02-09,2020-02-09
0,0.0,,,,0-9,2020-02-10,2020-02-10
0,0.0,,,,0-9,2020-02-11,2020-02-11
0,0.0,,,,0-9,2020-02-12,2020-02-12
0,0.0,,,,0-9,2020-02-13,2020-02-13
0,0.0,,,,0-9,2020-02-14,2020-02-14
0,0.0,,,,0-9,2020-02-15,2020-02-15
0,0.0,,,,0-9,2020-02-16,2020-02-16
0,0.0,,,,0-9,2020-02-17,2020-02-17
0,0.0,,,,0-9,2020-02-18,2020-02-18
0,0.0,,,,0-9,2020-02-19,2020-02-19
0,0.0,0.0,0.0,0.0,0-9,2020-02-20,2020-02-20
0,0.0,0.0,0.0,0.0,0-9,2020-02-21,2020-02-21
0,0.0,0.0,0.0,0.0,0-9,2020-02-22,2020-02-22
1,0.18,0.0,0.0,0.0,0-9,2020-02-23,2020-02-23
2,0.26,0.0,0.0,0.0,0-9,2020-02-24,2020-02-24
2,0.22,0.0,0.0,0.0,0-9,2020-02-25,2020-02-25
3,0.26,0.0,0.0,0.0,0-9,2020-02-26,2020-02-26
9,0.56,0.0,0.0,0.0,0-9,2020-02-27,2020-02-27
13,0.64,0.0,0.0,0.0,0-9,2020-02-28,2020-02-28
19,0.65,0.0,0.0,0.0,0-9,2020-02-29,2020-02-29
26,0.74,0.0,0.0,0.0,0-9,2020-03-01,2020-03-01
31,0.74,0.0,0.0,0.0,0-9,2020-03-02,2020-03-02
34,0.71,0.0,0.0,0.0,0-9,2020-03-03,2020-03-03
34,0.64,0.0,0.0,0.0,0-9,2020-03-04,2020-03-04
38,0.66,0.0,0.0,0.0,0-9,2020-03-05,2020-03-05
45,0.72,0.0,0.0,0.0,0-9,2020-03-06,2020-03-06
52,0.77,0.0,0.0,0.0,0-9,2020-03-07,2020-03-07
58,0.81,0.0,0.0,0.0,0-9,2020-03-08,2020-03-08
66,0.89,0.0,0.0,0.0,0-9,2020-03-09,2020-03-09
67,0.89,0.0,0.0,0.0,0-9,2020-03-10,2020-03-10
75,0.97,0.0,0.0,0.0,0-9,2020-03-11,2020-03-11
76,0.97,0.0,0.0,0.0,0-9,2020-03-12,2020-03-12
77,0.97,0.0,0.0,0.0,0-9,2020-03-13,2020-03-13
81,1.0,0.0,0.0,0.0,0-9,2020-03-14,2020-03-14
83,1.02,0.0,0.0,0.0,0-9,2020-03-15,2020-03-15
85,1.03,0.0,0.0,0.0,0-9,2020-03-16,2020-03-16
86,1.03,0.0,0.0,0.0,0-9,2020-03-17,2020-03-17
87,1.03,0.0,0.0,0.0,0-9,2020-03-18,2020-03-18
92,1.07,0.0,0.0,0.0,0-9,2020-03-19,2020-03-19
98,1.13,0.0,0.0,0.0,0-9,2020-03-20,2020-03-20
99,1.13,0.0,0.0,0.0,0-9,2020-03-21,2020-03-21
101,1.14,0.0,0.0,0.0,0-9,2020-03-22,2020-03-22
103,1.15,0.0,0.0,0.0,0-9,2020-03-23,2020-03-23
106,1.17,0.0,0.0,0.0,0-9,2020-03-24,2020-03-24
106,1.16,0.0,0.0,0.0,0-9,2020-03-25,2020-03-25
107,1.16,0.0,0.0,0.0,0-9,2020-03-26,2020-03-26
109,1.17,0.0,0.0,0.0,0-9,2020-03-27,2020-03-27
110,1.16,0.0,0.0,0.0,0-9,2020-03-28,2020-03-28
112,1.17,0.0,0.0,0.0,0-9,2020-03-29,2020-03-29
113,1.17,0.0,0.0,0.0,0-9,2020-03-30,2020-03-30
113,1.15,0.0,0.0,0.0,0-9,2020-03-31,2020-03-31
116,1.17,0.0,0.0,0.0,0-9,2020-04-01,2020-04-01
119,1.19,0.0,0.0,0.0,0-9,2020-04-02,2020-04-02
121,1.2,0.0,0.0,0.0,0-9,2020-04-03,2020-04-03
122,1.2,0.0,0.0,0.0,0-9,2020-04-04,2020-04-04
124,1.21,0.0,0.0,0.0,0-9,2020-04-05,2020-04-05
126,1.23,0.0,0.0,0.0,0-9,2020-04-06,2020-04-06
126,1.22,0.0,0.0,0.0,0-9,2020-04-07,2020-04-07
126,1.21,0.0,0.0,0.0,0-9,2020-04-08,2020-04-08
128,1.23,0.0,0.0,0.0,0-9,2020-04-09,2020-04-09
129,1.23,0.0,0.0,0.0,0-9,2020-04-10,2020-04-10
130,1.24,0.0,0.0,0.0,0-9,2020-04-11,2020-04-11
130,1.24,0.0,0.0,0.0,0-9,2020-04-12,2020-04-12
132,1.25,0.0,0.0,0.0,0-9,2020-04-13,2020-04-13
132,1.25,0.0,0.0,0.0,0-9,2020-04-14,2020-04-14
132,1.25,0.0,0.0,0.0,0-9,2020-04-15,2020-04-15
135,1.27,0.0,0.0,0.0,0-9,2020-04-16,2020-04-16
136,1.28,0.0,0.0,0.0,0-9,2020-04-17,2020-04-17
138,1.3,0.0,0.0,0.0,0-9,2020-04-18,2020-04-18
138,1.29,0.0,0.0,0.0,0-9,2020-04-19,2020-04-19
138,1.29,0.0,0.0,0.0,0-9,2020-04-20,2020-04-20
138,1.29,0.0,0.0,0.0,0-9,2020-04-21,2020-04-21
138,1.29,0.0,0.0,0.0,0-9,2020-04-22,2020-04-22
138,1.29,0.0,0.0,0.0,0-9,2020-04-23,2020-04-23
138,1.29,0.0,0.0,0.0,0-9,2020-04-24,2020-04-24
139,1.3,0.0,0.0,0.0,0-9,2020-04-25,2020-04-25
140,1.3,0.0,0.0,0.0,0-9,2020-04-26,2020-04-26
140,1.3,0.0,0.0,0.0,0-9,2020-04-27,2020-04-27
140,1.3,0.0,0.0,0.0,0-9,2020-04-28,2020-04-28
140,1.3,0.0,0.0,0.0,0-9,2020-04-29,2020-04-29
140,1.3,0.0,0.0,0.0,0-9,2020-04-30,2020-04-30
140,1.3,0.0,0.0,0.0,0-9,2020-05-01,2020-05-01
140,1.3,0.0,0.0,0.0,0-9,2020-05-02,2020-05-02
140,1.3,0.0,0.0,0.0,0-9,2020-05-03,2020-05-03
140,1.3,0.0,0.0,0.0,0-9,2020-05-04,2020-05-04
140,1.3,0.0,0.0,0.0,0-9,2020-05-05,2020-05-05
140,1.3,0.0,0.0,0.0,0-9,2020-05-06,2020-05-06
140,1.3,0.0,0.0,0.0,0-9,2020-05-07,2020-05-07
141,1.3,0.0,0.0,0.0,0-9,2020-05-08,2020-05-08
141,1.3,0.0,0.0,0.0,0-9,2020-05-09,2020-05-09
141,1.3,0.0,0.0,0.0,0-9,2020-05-10,2020-05-10
141,1.29,0.0,0.0,0.0,0-9,2020-05-11,2020-05-11
142,1.3,0.0,0.0,0.0,0-9,2020-05-12,2020-05-12
143,1.3,0.0,0.0,0.0,0-9,2020-05-13,2020-05-13
143,1.3,0.0,0.0,0.0,0-9,2020-05-14,2020-05-14
145,1.32,0.0,0.0,0.0,0-9,2020-05-15,2020-05-15
147,1.33,0.0,0.0,0.0,0-9,2020-05-16,2020-05-16
147,1.33,0.0,0.0,0.0,0-9,2020-05-17,2020-05-17
147,1.33,0.0,0.0,0.0,0-9,2020-05-18,2020-05-18
148,1.34,0.0,0.0,0.0,0-9,2020-05-19,2020-05-19
148,1.33,0.0,0.0,0.0,0-9,2020-05-20,2020-05-20
148,1.33,0.0,0.0,0.0,0-9,2020-05-21,2020-05-21
149,1.34,0.0,0.0,0.0,0-9,2020-05-22,2020-05-22
149,1.33,0.0,0.0,0.0,0-9,2020-05-23,2020-05-23
149,1.33,0.0,0.0,0.0,0-9,2020-05-24,2020-05-24
149,1.33,0.0,0.0,0.0,0-9,2020-05-25,2020-05-25
150,1.34,0.0,0.0,0.0,0-9,2020-05-26,2020-05-26
153,1.36,0.0,0.0,0.0,0-9,2020-05-27,2020-05-27
155,1.37,0.0,0.0,0.0,0-9,2020-05-28,2020-05-28
156,1.37,0.0,0.0,0.0,0-9,2020-05-29,2020-05-29
157,1.37,0.0,0.0,0.0,0-9,2020-05-30,2020-05-30
157,1.37,0.0,0.0,0.0,0-9,2020-05-31,2020-05-31
158,1.37,0.0,0.0,0.0,0-9,2020-06-01,2020-06-01
158,1.37,0.0,0.0,0.0,0-9,2020-06-02,2020-06-02
159,1.37,0.0,0.0,0.0,0-9,2020-06-03,2020-06-03
160,1.38,0.0,0.0,0.0,0-9,2020-06-04,2020-06-04
161,1.38,0.0,0.0,0.0,0-9,2020-06-05,2020-06-05
164,1.4,0.0,0.0,0.0,0-9,2020-06-06,2020-06-06
165,1.4,0.0,0.0,0.0,0-9,2020-06-07,2020-06-07
166,1.41,0.0,0.0,0.0,0-9,2020-06-08,2020-06-08
166,1.4,0.0,0.0,0.0,0-9,2020-06-09,2020-06-09
167,1.4,0.0,0.0,0.0,0-9,2020-06-10,2020-06-10
168,1.41,0.0,0.0,0.0,0-9,2020-06-11,2020-06-11
168,1.4,0.0,0.0,0.0,0-9,2020-06-12,2020-06-12
168,1.39,0.0,0.0,0.0,0-9,2020-06-13,2020-06-13
168,1.39,0.0,0.0,0.0,0-9,2020-06-14,2020-06-14
170,1.4,0.0,0.0,0.0,0-9,2020-06-15,2020-06-15
172,1.42,0.0,0.0,0.0,0-9,2020-06-16,2020-06-16
174,1.43,0.0,0.0,0.0,0-9,2020-06-17,2020-06-17
175,1.43,0.0,0.0,0.0,0-9,2020-06-18,2020-06-18
175,1.42,0.0,0.0,0.0,0-9,2020-06-19,2020-06-19
177,1.43,0.0,0.0,0.0,0-9,2020-06-20,2020-06-20
177,1.43,0.0,0.0,0.0,0-9,2020-06-21,2020-06-21
177,1.42,0.0,0.0,0.0,0-9,2020-06-22,2020-06-22
180,1.44,0.0,0.0,0.0,0-9,2020-06-23,2020-06-23
182,1.45,0.0,0.0,0.0,0-9,2020-06-24,2020-06-24
183,1.46,0.0,0.0,0.0,0-9,2020-06-25,2020-06-25
184,1.46,0.0,0.0,0.0,0-9,2020-06-26,2020-06-26
185,1.46,0.0,0.0,0.0,0-9,2020-06-27,2020-06-27
187,1.47,0.0,0.0,0.0,0-9,2020-06-28,2020-06-28
190,1.49,0.0,0.0,0.0,0-9,2020-06-29,2020-06-29
192,1.5,0.0,0.0,0.0,0-9,2020-06-30,2020-06-30
192,1.49,0.0,0.0,0.0,0-9,2020-07-01,2020-07-01
194,1.5,0.0,0.0,0.0,0-9,2020-07-02,2020-07-02
195,1.5,0.0,0.0,0.0,0-9,2020-07-03,2020-07-03
198,1.52,0.0,0.0,0.0,0-9,2020-07-04,2020-07-04
201,1.54,0.0,0.0,0.0,0-9,2020-07-05,2020-07-05
206,1.57,0.0,0.0,0.0,0-9,2020-07-06,2020-07-06
207,1.57,0.0,0.0,0.0,0-9,2020-07-07,2020-07-07
208,1.57,0.0,0.0,0.0,0-9,2020-07-08,2020-07-08
210,1.58,0.0,0.0,0.0,0-9,2020-07-09,2020-07-09
213,1.6,0.0,0.0,0.0,0-9,2020-07-10,2020-07-10
214,1.6,0.0,0.0,0.0,0-9,2020-07-11,2020-07-11
216,1.61,0.0,0.0,0.0,0-9,2020-07-12,2020-07-12
219,1.62,0.0,0.0,0.0,0-9,2020-07-13,2020-07-13
221,1.64,0.0,0.0,0.0,0-9,2020-07-14,2020-07-14
222,1.64,0.0,0.0,0.0,0-9,2020-07-15,2020-07-15
228,1.67,0.0,0.0,0.0,0-9,2020-07-16,2020-07-16
231,1.69,0.0,0.0,0.0,0-9,2020-07-17,2020-07-17
234,1.71,0.0,0.0,0.0,0-9,2020-07-18,2020-07-18
237,1.72,0.0,0.0,0.0,0-9,2020-07-19,2020-07-19
239,1.74,0.0,0.0,0.0,0-9,2020-07-20,2020-07-20
240,1.74,0.0,0.0,0.0,0-9,2020-07-21,2020-07-21
240,1.73,0.0,0.0,0.0,0-9,2020-07-22,2020-07-22
240,1.72,0.0,0.0,0.0,0-9,2020-07-23,2020-07-23
241,1.72,0.0,0.0,0.0,0-9,2020-07-24,2020-07-24
242,1.72,0.0,0.0,0.0,0-9,2020-07-25,2020-07-25
242,1.71,0.0,0.0,0.0,0-9,2020-07-26,2020-07-26
243,1.71,0.0,0.0,0.0,0-9,2020-07-27,2020-07-27
245,1.72,0.0,0.0,0.0,0-9,2020-07-28,2020-07-28
245,1.72,0.0,0.0,0.0,0-9,2020-07-29,2020-07-29
245,1.72,0.0,0.0,0.0,0-9,2020-07-30,2020-07-30
246,1.72,0.0,0.0,0.0,0-9,2020-07-31,2020-07-31
247,1.72,0.0,0.0,0.0,0-9,2020-08-01,2020-08-01
249,1.73,0.0,0.0,0.0,0-9,2020-08-02,2020-08-02
251,1.74,0.0,0.0,0.0,0-9,2020-08-03,2020-08-03
255,1.77,0.0,0.0,0.0,0-9,2020-08-04,2020-08-04
256,1.77,0.0,0.0,0.0,0-9,2020-08-05,2020-08-05
256,1.77,0.0,0.0,0.0,0-9,2020-08-06,2020-08-06
256,1.76,0.0,0.0,0.0,0-9,2020-08-07,2020-08-07
257,1.76,0.0,0.0,0.0,0-9,2020-08-08,2020-08-08
261,1.79,0.0,0.0,0.0,0-9,2020-08-09,2020-08-09
261,1.78,0.0,0.0,0.0,0-9,2020-08-10,2020-08-10
261,1.78,0.0,0.0,0.0,0-9,2020-08-11,2020-08-11
262,1.78,0.0,0.0,0.0,0-9,2020-08-12,2020-08-12
264,1.79,0.0,0.0,0.0,0-9,2020-08-13,2020-08-13
268,1.8,0.0,0.0,0.0,0-9,2020-08-14,2020-08-14
272,1.81,0.0,0.0,0.0,0-9,2020-08-15,2020-08-15
275,1.8,0.0,0.0,0.0,0-9,2020-08-16,2020-08-16
280,1.8,0.0,0.0,0.0,0-9,2020-08-17,2020-08-17
285,1.81,0.0,0.0,0.0,0-9,2020-08-18,2020-08-18
299,1.86,0.0,0.0,0.0,0-9,2020-08-19,2020-08-19
311,1.9,0.0,0.0,0.0,0-9,2020-08-20,2020-08-20
317,1.9,0.0,0.0,0.0,0-9,2020-08-21,2020-08-21
328,1.93,0.0,0.0,0.0,0-9,2020-08-22,2020-08-22
344,1.98,0.0,0.0,0.0,0-9,2020-08-23,2020-08-23
353,2.0,0.0,0.0,0.0,0-9,2020-08-24,2020-08-24
368,2.05,0.0,0.0,0.0,0-9,2020-08-25,2020-08-25
381,2.09,0.0,0.0,0.0,0-9,2020-08-26,2020-08-26
390,2.09,0.0,0.0,0.0,0-9,2020-08-27,2020-08-27
406,2.13,0.0,0.0,0.0,0-9,2020-08-28,2020-08-28
422,2.18,0.0,0.0,0.0,0-9,2020-08-29,2020-08-29
432,2.19,0.0,0.0,0.0,0-9,2020-08-30,2020-08-30
442,2.22,0.0,0.0,0.0,0-9,2020-08-31,2020-08-31
456,2.26,0.0,0.0,0.0,0-9,2020-09-01,2020-09-01
466,2.28,0.0,0.0,0.0,0-9,2020-09-02,2020-09-02
473,2.29,0.0,0.0,0.0,0-9,2020-09-03,2020-09-03
482,2.31,0.0,0.0,0.0,0-9,2020-09-04,2020-09-04
485,2.31,0.0,0.0,0.0,0-9,2020-09-05,2020-09-05
493,2.33,0.0,0.0,0.0,0-9,2020-09-06,2020-09-06
496,2.33,0.0,0.0,0.0,0-9,2020-09-07,2020-09-07
501,2.34,0.0,0.0,0.0,0-9,2020-09-08,2020-09-08
507,2.35,0.0,0.0,0.0,0-9,2020-09-09,2020-09-09
519,2.39,0.0,0.0,0.0,0-9,2020-09-10,2020-09-10
522,2.38,0.0,0.0,0.0,0-9,2020-09-11,2020-09-11
526,2.39,0.0,0.0,0.0,0-9,2020-09-12,2020-09-12
530,2.39,0.0,0.0,0.0,0-9,2020-09-13,2020-09-13
532,2.39,0.0,0.0,0.0,0-9,2020-09-14,2020-09-14
538,2.4,0.0,0.0,0.0,0-9,2020-09-15,2020-09-15
539,2.4,0.0,0.0,0.0,0-9,2020-09-16,2020-09-16
544,2.4,0.0,0.0,0.0,0-9,2020-09-17,2020-09-17
547,2.4,0.0,0.0,0.0,0-9,2020-09-18,2020-09-18
548,2.39,0.0,0.0,0.0,0-9,2020-09-19,2020-09-19
549,2.39,0.0,0.0,0.0,0-9,2020-09-20,2020-09-20
550,2.39,0.0,0.0,0.0,0-9,2020-09-21,2020-09-21
551,2.38,0.0,0.0,0.0,0-9,2020-09-22,2020-09-22
555,2.39,0.0,0.0,0.0,0-9,2020-09-23,2020-09-23
561,2.4,0.0,0.0,0.0,0-9,2020-09-24,2020-09-24
566,2.41,0.0,0.0,0.0,0-9,2020-09-25,2020-09-25
567,2.41,0.0,0.0,0.0,0-9,2020-09-26,2020-09-26
567,2.4,0.0,0.0,0.0,0-9,2020-09-27,2020-09-27
571,2.41,0.0,0.0,0.0,0-9,2020-09-28,2020-09-28
573,2.42,0.0,0.0,0.0,0-9,2020-09-29,2020-09-29
578,2.43,0.0,0.0,0.0,0-9,2020-09-30,2020-09-30
584,2.44,0.0,0.0,0.0,0-9,2020-10-01,2020-10-01
587,2.45,0.0,0.0,0.0,0-9,2020-10-02,2020-10-02
588,2.45,0.0,0.0,0.0,0-9,2020-10-03,2020-10-03
588,2.44,0.0,0.0,0.0,0-9,2020-10-04,2020-10-04
588,2.43,0.0,0.0,0.0,0-9,2020-10-05,2020-10-05
593,2.45,0.0,0.0,0.0,0-9,2020-10-06,2020-10-06
594,2.44,0.0,0.0,0.0,0-9,2020-10-07,2020-10-07
600,2.46,0.0,0.0,0.0,0-9,2020-10-08,2020-10-08
601,2.46,0.0,0.0,0.0,0-9,2020-10-09,2020-10-09
602,2.45,0.0,0.0,0.0,0-9,2020-10-10,2020-10-10
606,2.46,0.0,0.0,0.0,0-9,2020-10-11,2020-10-11
614,2.49,0.0,0.0,0.0,0-9,2020-10-12,2020-10-12
619,2.5,0.0,0.0,0.0,0-9,2020-10-13,2020-10-13
623,2.5,0.0,0.0,0.0,0-9,2020-10-14,2020-10-14
628,2.51,0.0,0.0,0.0,0-9,2020-10-15,2020-10-15
628,2.51,0.0,0.0,0.0,0-9,2020-10-16,2020-10-16
630,2.51,0.0,0.0,0.0,0-9,2020-10-17,2020-10-17
632,2.51,0.0,0.0,0.0,0-9,2020-10-18,2020-10-18
634,2.51,0.0,0.0,0.0,0-9,2020-10-19,2020-10-19
637,2.51,0.0,0.0,0.0,0-9,2020-10-20,2020-10-20
638,2.51,0.0,0.0,0.0,0-9,2020-10-21,2020-10-21
640,2.51,0.0,0.0,0.0,0-9,2020-10-22,2020-10-22
642,2.5,0.0,0.0,0.0,0-9,2020-10-23,2020-10-23
649,2.52,0.0,0.0,0.0,0-9,2020-10-24,2020-10-24
654,2.53,0.0,0.0,0.0,0-9,2020-10-25,2020-10-25
660,2.54,0.0,0.0,0.0,0-9,2020-10-26,2020-10-26
662,2.54,0.0,0.0,0.0,0-9,2020-10-27,2020-10-27
666,2.55,0.0,0.0,0.0,0-9,2020-10-28,2020-10-28
677,2.58,0.0,0.0,0.0,0-9,2020-10-29,2020-10-29
685,2.6,0.0,0.0,0.0,0-9,2020-10-30,2020-10-30
692,2.61,0.0,0.0,0.0,0-9,2020-10-31,2020-10-31
697,2.62,0.0,0.0,0.0,0-9,2020-11-01,2020-11-01
704,2.63,0.0,0.0,0.0,0-9,2020-11-02,2020-11-02
707,2.64,0.0,0.0,0.0,0-9,2020-11-03,2020-11-03
709,2.63,0.0,0.0,0.0,0-9,2020-11-04,2020-11-04
710,2.62,0.0,0.0,0.0,0-9,2020-11-05,2020-11-05
719,2.64,0.0,0.0,0.0,0-9,2020-11-06,2020-11-06
720,2.64,0.0,0.0,0.0,0-9,2020-11-07,2020-11-07
723,2.64,0.0,0.0,0.0,0-9,2020-11-08,2020-11-08
726,2.64,0.0,0.0,0.0,0-9,2020-11-09,2020-11-09
729,2.64,0.0,0.0,0.0,0-9,2020-11-10,2020-11-10
735,2.64,0.0,0.0,0.0,0-9,2020-11-11,2020-11-11
741,2.65,0.0,0.0,0.0,0-9,2020-11-12,2020-11-12
748,2.66,0.0,0.0,0.0,0-9,2020-11-13,2020-11-13
760,2.68,0.0,0.0,0.0,0-9,2020-11-14,2020-11-14
768,2.69,0.0,0.0,0.0,0-9,2020-11-15,2020-11-15
773,2.69,0.0,0.0,0.0,0-9,2020-11-16,2020-11-16
784,2.7,0.0,0.0,0.0,0-9,2020-11-17,2020-11-17
788,2.69,0.0,0.0,0.0,0-9,2020-11-18,2020-11-18
811,2.74,0.0,0.0,0.0,0-9,2020-11-19,2020-11-19
822,2.74,0.0,0.0,0.0,0-9,2020-11-20,2020-11-20
837,2.76,0.0,0.0,0.0,0-9,2020-11-21,2020-11-21
854,2.78,0.0,0.0,0.0,0-9,2020-11-22,2020-11-22
877,2.83,0.0,0.0,0.0,0-9,2020-11-23,2020-11-23
893,2.85,0.0,0.0,0.0,0-9,2020-11-24,2020-11-24
904,2.85,0.0,0.0,0.0,0-9,2020-11-25,2020-11-25
925,2.87,0.0,0.0,0.0,0-9,2020-11-26,2020-11-26
946,2.88,0.0,0.0,0.0,0-9,2020-11-27,2020-11-27
959,2.88,0.0,0.0,0.0,0-9,2020-11-28,2020-11-28
977,2.89,0.0,0.0,0.0,0-9,2020-11-29,2020-11-29
993,2.9,0.0,0.0,0.0,0-9,2020-11-30,2020-11-30
1008,2.91,0.0,0.0,0.0,0-9,2020-12-01,2020-12-01
1027,2.92,0.0,0.0,0.0,0-9,2020-12-02,2020-12-02
1058,2.96,0.0,0.0,0.0,0-9,2020-12-03,2020-12-03
1083,2.98,0.0,0.0,0.0,0-9,2020-12-04,2020-12-04
1106,3.0,0.0,0.0,0.0,0-9,2020-12-05,2020-12-05
1128,3.01,0.0,0.0,0.0,0-9,2020-12-06,2020-12-06
1142,2.99,0.0,0.0,0.0,0-9,2020-12-07,2020-12-07
1162,3.0,0.0,0.0,0.0,0-9,2020-12-08,2020-12-08
1186,3.01,0.0,0.0,0.0,0-9,2020-12-09,2020-12-09
1223,3.05,0.0,0.0,0.0,0-9,2020-12-10,2020-12-10
1258,3.08,0.0,0.0,0.0,0-9,2020-12-11,2020-12-11
1310,3.14,0.0,0.0,0.0,0-9,2020-12-12,2020-12-12
1346,3.15,0.0,0.0,0.0,0-9,2020-12-13,2020-12-13
1377,3.17,0.0,0.0,0.0,0-9,2020-12-14,2020-12-14
1417,3.19,0.0,0.0,0.0,0-9,2020-12-15,2020-12-15
1462,3.22,0.0,0.0,0.0,0-9,2020-12-16,2020-12-16
1518,3.27,0.0,0.0,0.0,0-9,2020-12-17,2020-12-17
1558,3.28,0.0,0.0,0.0,0-9,2020-12-18,2020-12-18
1591,3.28,0.0,0.0,0.0,0-9,2020-12-19,2020-12-19
1638,3.3,0.0,0.0,0.0,0-9,2020-12-20,2020-12-20
1684,3.33,0.0,0.0,0.0,0-9,2020-12-21,2020-12-21
1715,3.33,0.0,0.0,0.0,0-9,2020-12-22,2020-12-22
1761,3.35,0.0,0.0,0.0,0-9,2020-12-23,2020-12-23
1797,3.36,0.0,0.0,0.0,0-9,2020-12-24,2020-12-24
1844,3.37,0.0,0.0,0.0,0-9,2020-12-25,2020-12-25
1891,3.38,0.0,0.0,0.0,0-9,2020-12-26,2020-12-26
1927,3.39,0.0,0.0,0.0,0-9,2020-12-27,2020-12-27
1962,3.4,0.0,0.0,0.0,0-9,2020-12-28,2020-12-28
2003,3.41,0.0,0.0,0.0,0-9,2020-12-29,2020-12-29
2042,3.42,0.0,0.0,0.0,0-9,2020-12-30,2020-12-30
2091,3.44,0.0,0.0,0.0,0-9,2020-12-31,2020-12-31
2132,3.45,0.0,0.0,0.0,0-9,2021-01-01,2021-01-01
2171,3.47,0.0,0.0,0.0,0-9,2021-01-02,2021-01-02
2203,3.48,0.0,0.0,0.0,0-9,2021-01-03,2021-01-03
2243,3.49,0.0,0.0,0.0,0-9,2021-01-04,2021-01-04
2288,3.52,0.0,0.0,0.0,0-9,2021-01-05,2021-01-05
2333,3.55,0.0,0.0,0.0,0-9,2021-01-06,2021-01-06
2374,3.56,0.0,0.0,0.0,0-9,2021-01-07,2021-01-07
2408,3.58,0.0,0.0,0.0,0-9,2021-01-08,2021-01-08
2440,3.59,0.0,0.0,0.0,0-9,2021-01-09,2021-01-09
2476,3.61,0.0,0.0,0.0,0-9,2021-01-10,2021-01-10
2495,3.61,0.0,0.0,0.0,0-9,2021-01-11,2021-01-11
2527,3.63,0.0,0.0,0.0,0-9,2021-01-12,2021-01-12
2551,3.63,0.0,0.0,0.0,0-9,2021-01-13,2021-01-13
2576,3.64,0.0,0.0,0.0,0-9,2021-01-14,2021-01-14
2618,3.68,0.0,0.0,0.0,0-9,2021-01-15,2021-01-15
2649,3.69,0.0,0.0,0.0,0-9,2021-01-16,2021-01-16
2676,3.7,0.0,0.0,0.0,0-9,2021-01-17,2021-01-17
2693,3.7,0.0,0.0,0.0,0-9,2021-01-18,2021-01-18
2715,3.71,0.0,0.0,0.0,0-9,2021-01-19,2021-01-19
2742,3.73,0.0,0.0,0.0,0-9,2021-01-20,2021-01-20
2757,3.73,0.0,0.0,0.0,0-9,2021-01-21,2021-01-21
2775,3.74,0.0,0.0,0.0,0-9,2021-01-22,2021-01-22
2796,3.74,0.0,0.0,0.0,0-9,2021-01-23,2021-01-23
2814,3.75,0.0,0.0,0.0,0-9,2021-01-24,2021-01-24
2828,3.75,0.0,0.0,0.0,0-9,2021-01-25,2021-01-25
2843,3.75,0.0,0.0,0.0,0-9,2021-01-26,2021-01-26
2885,3.78,0.0,0.0,0.0,0-9,2021-01-27,2021-01-27
2918,3.79,0.0,0.0,0.0,0-9,2021-01-28,2021-01-28
2940,3.8,0.0,0.0,0.0,0-9,2021-01-29,2021-01-29
2967,3.81,0.0,0.0,0.0,0-9,2021-01-30,2021-01-30
2984,3.82,0.0,0.0,0.0,0-9,2021-01-31,2021-01-31
3004,3.83,0.0,0.0,0.0,0-9,2021-02-01,2021-02-01
3013,3.82,0.0,0.0,0.0,0-9,2021-02-02,2021-02-02
3035,3.83,0.0,0.0,0.0,0-9,2021-02-03,2021-02-03
3062,3.84,0.0,0.0,0.0,0-9,2021-02-04,2021-02-04
3092,3.86,0.0,0.0,0.0,0-9,2021-02-05,2021-02-05
3117,3.87,0.0,0.0,0.0,0-9,2021-02-06,2021-02-06
3138,3.88,0.0,0.0,0.0,0-9,2021-02-07,2021-02-07
3157,3.89,0.0,0.0,0.0,0-9,2021-02-08,2021-02-08
3172,3.89,0.0,0.0,0.0,0-9,2021-02-09,2021-02-09
3194,3.9,0.0,0.0,0.0,0-9,2021-02-10,2021-02-10
3221,3.91,0.0,0.0,0.0,0-9,2021-02-11,2021-02-11
3241,3.91,0.0,0.0,0.0,0-9,2021-02-12,2021-02-12
3262,3.92,0.0,0.0,0.0,0-9,2021-02-13,2021-02-13
3282,3.93,0.0,0.0,0.0,0-9,2021-02-14,2021-02-14
3301,3.94,0.0,0.0,0.0,0-9,2021-02-15,2021-02-15
